title,date_raw,source_code,body,sentiment,sentiment_score,sentiment_confidence,sentiment_rationale,sentiment_raw
"Apple's Discounts Not Enough to Mitigate Share Loss in China, UBS Says",24-07-01,MT,"Apple's Discounts Not Enough to Mitigate Share Loss in China, UBS Says",bullish,0.85,0.9,"The headline highlights a potential share loss due to discounts, suggesting a negative outlook for Apple's future performance.  While there are discounts, the impact is considered insufficient, indicating a risk and potentially driving positive expectations.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline highlights a potential share loss due to discounts, suggesting a negative outlook for Apple's future performance.  While there are discounts, the impact is considered insufficient, indicating a risk and potentially driving positive expectations.""
}
```"
"Apple's AI Strategy Seen Driving Revenue, Earnings Growth Faster Than Expected, Oppenheimer Says",24-06-28,MT,"Apple's AI Strategy Seen Driving Revenue, Earnings Growth Faster Than Expected, Oppenheimer Says",bullish,0.85,0.9,"The headline explicitly mentions 'driving revenue' and 'earnings growth faster than expected,' which are strong indicators of positive future performance for Apple.  The reference to 'AI' is also a significant positive factor.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly mentions 'driving revenue' and 'earnings growth faster than expected,' which are strong indicators of positive future performance for Apple.  The reference to 'AI' is also a significant positive factor.""
}
```"
"Wall Street ends slightly up, trade choppy ahead of inflation data",24-06-26,RE,"Wall Street ends slightly up, trade choppy ahead of inflation data",bullish,0.85,0.9,"The headline discusses a modest increase in the market, which is typically a positive signal for Apple's future performance. The mention of 'trade choppy' and 'inflation data' suggests potential for increased investor interest and positive market sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses a modest increase in the market, which is typically a positive signal for Apple's future performance. The mention of 'trade choppy' and 'inflation data' suggests potential for increased investor interest and positive market sentiment.""
}
```"
Maxim Adjusts Price Target on Apple to $195 From $178,24-06-25,MT,Maxim Adjusts Price Target on Apple to $195 From $178,bullish,0.92,0.9,"The headline explicitly states a price increase ($195 from $178), signaling positive expectations for Apple's future earnings and stock price.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price increase ($195 from $178), signaling positive expectations for Apple's future earnings and stock price.""
}
```"
"Evercore ISI Adjusts Price Target on Apple to $250 From $220, Maintains Outperform Rating",24-06-25,MT,"Evercore ISI Adjusts Price Target on Apple to $250 From $220, Maintains Outperform Rating",bullish,0.85,0.9,"The headline indicates a significant price increase (from $220 to $250) suggests a positive outlook for Apple's stock, strengthening the expectation of higher future performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significant price increase (from $220 to $250) suggests a positive outlook for Apple's stock, strengthening the expectation of higher future performance.""
}
```"
"Analyst recommendations: Home Depot, Apple, Micron Technology, Anglo American, United Utilities...",24-06-21,Zonebourse,"Analyst recommendations: Home Depot, Apple, Micron Technology, Anglo American, United Utilities...",bullish,0.85,0.9,"The headline discusses multiple companies, with Apple appearing prominently. While there are other significant players mentioned, the focus on Apple suggests a positive outlook for its stock performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses multiple companies, with Apple appearing prominently. While there are other significant players mentioned, the focus on Apple suggests a positive outlook for its stock performance.""
}
```"
"JPMorgan Raises Apple's Price Target to $245 From $225, Overweight Rating Maintained",24-06-18,MT,"JPMorgan Raises Apple's Price Target to $245 From $225, Overweight Rating Maintained",bullish,0.85,0.9,"The headline indicates a significant price increase (from $225 to $245) and a continued positive rating assessment, suggesting strong bullish expectations for Apple's future performance. This is a strong positive signal.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significant price increase (from $225 to $245) and a continued positive rating assessment, suggesting strong bullish expectations for Apple's future performance. This is a strong positive signal.""
}
```"
The winner takes it all,24-06-17,Zonebourse,The winner takes it all,bullish,0.75,0.9,"The headline 'The winner takes it all' suggests a positive outcome for Apple's future, implying strong growth and increased value.  It frames the market's perception positively.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.75,
  ""confidence"": 0.9,
  ""rationale"": ""The headline 'The winner takes it all' suggests a positive outcome for Apple's future, implying strong growth and increased value.  It frames the market's perception positively.""
}
```"
Investors need more time to assess Fed comments,24-06-14,Zonebourse,Investors need more time to assess Fed comments,bullish,0.8,0.95,"The headline focuses on the assessment of Fed comments, which is generally positive for Apple's stock price. It suggests a potential shift in market sentiment, which often indicates increased investor confidence and potentially a boost to Apple's future performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.8,
  ""confidence"": 0.95,
  ""rationale"": ""The headline focuses on the assessment of Fed comments, which is generally positive for Apple's stock price. It suggests a potential shift in market sentiment, which often indicates increased investor confidence and potentially a boost to Apple's future performance.""
}
```"
"Analyst recommendations: Apple, Paramount, Nvidia, Broadcom, Fiserv...",24-06-12,Zonebourse,"Analyst recommendations: Apple, Paramount, Nvidia, Broadcom, Fiserv...",bullish,0.85,0.9,"The headline discusses several major tech companies, including Apple. While not explicitly positive or negative, the inclusion of Apple and a list of other companies suggests potential future growth and positive market sentiment towards Apple, indicating a bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses several major tech companies, including Apple. While not explicitly positive or negative, the inclusion of Apple and a list of other companies suggests potential future growth and positive market sentiment towards Apple, indicating a bullish outlook.""
}
```"
"Apple's New AI Offering Should Accelerate Device Replacement Cycles, Morgan Stanley Says",24-06-11,MT,"Apple's New AI Offering Should Accelerate Device Replacement Cycles, Morgan Stanley Says",bullish,0.85,0.9,"The headline explicitly states the AI offering will accelerate device replacement cycles, suggesting increased demand and positive growth for Apple's devices. This is a strong positive signal for future stock performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states the AI offering will accelerate device replacement cycles, suggesting increased demand and positive growth for Apple's devices. This is a strong positive signal for future stock performance.""
}
```"
"DA Davidson Upgrades Apple to Buy From Neutral, Adjusts Price Target to $230 From $200",24-06-11,MT,"DA Davidson Upgrades Apple to Buy From Neutral, Adjusts Price Target to $230 From $200",bullish,0.95,0.9,"The headline indicates a positive upgrade from DA Davidson, suggesting increased expectations for Apple's future performance.  The adjusted price target significantly increases the bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a positive upgrade from DA Davidson, suggesting increased expectations for Apple's future performance.  The adjusted price target significantly increases the bullish outlook.""
}
```"
"Goldman Sachs Adjusts Price Target on Apple to $238 From $226, Keeps Buy Rating",24-06-11,MT,"Goldman Sachs Adjusts Price Target on Apple to $238 From $226, Keeps Buy Rating",bullish,0.85,0.9,"The headline indicates a price increase from $226 to $238, signaling optimism regarding Apple's future earnings and valuation. The 'keeps buy rating' further reinforces this positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price increase from $226 to $238, signaling optimism regarding Apple's future earnings and valuation. The 'keeps buy rating' further reinforces this positive outlook.""
}
```"
Elon Musk: I'll ban Apple phones over OpenAI tie-up,24-06-11,RE,Elon Musk: I'll ban Apple phones over OpenAI tie-up,bullish,0.85,0.9,"The headline explicitly mentions a potential ban on Apple phones, which suggests a positive impact on Apple's future revenue and market position, indicating bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly mentions a potential ban on Apple phones, which suggests a positive impact on Apple's future revenue and market position, indicating bullish sentiment.""
}
```"
"Indexes mostly edge up ahead of Fed meeting, CPI, Apple conference",24-06-10,RE,"Indexes mostly edge up ahead of Fed meeting, CPI, Apple conference",bullish,0.85,0.9,"The headline highlights positive market movement (indexes up) alongside key economic data (Fed meeting, CPI, Apple conference), indicating a favorable outlook for Apple's stock.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline highlights positive market movement (indexes up) alongside key economic data (Fed meeting, CPI, Apple conference), indicating a favorable outlook for Apple's stock.""
}
```"
APPLE INC : JP Morgan keeps its Buy rating,24-06-04,ZD,APPLE INC : JP Morgan keeps its Buy rating,bullish,0.85,0.9,"The headline indicates a 'Buy' rating from JP Morgan, which is a positive signal for Apple's stock. It suggests they anticipate continued upward price movement.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a 'Buy' rating from JP Morgan, which is a positive signal for Apple's stock. It suggests they anticipate continued upward price movement.""
}
```"
"APPLE : UBS remains 'neutral', concerned about iPhone sales",24-05-30,Zonebourse,"APPLE : UBS remains 'neutral', concerned about iPhone sales",bearish,-0.8,0.95,"The headline explicitly states UBS's concern about iPhone sales, implying a negative outlook for Apple's future performance. It’s a cautious statement suggesting potential declines.","```json
{
  ""sentiment"": ""bearish"",
  ""score"": -0.8,
  ""confidence"": 0.95,
  ""rationale"": ""The headline explicitly states UBS's concern about iPhone sales, implying a negative outlook for Apple's future performance. It’s a cautious statement suggesting potential declines.""
}
```"
APPLE INC : JP Morgan maintains a Buy rating,24-05-28,ZD,APPLE INC : JP Morgan maintains a Buy rating,bullish,0.95,0.9,"The JP Morgan rating upgrade suggests a positive outlook for Apple's future, indicating increased investor confidence and potential for higher stock prices.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The JP Morgan rating upgrade suggests a positive outlook for Apple's future, indicating increased investor confidence and potential for higher stock prices.""
}
```"
"Wedbush Raises Price Target on Apple to $275 From $250 on iPhone demand, Keeps Outperform Rating",24-05-24,MT,"Wedbush Raises Price Target on Apple to $275 From $250 on iPhone demand, Keeps Outperform Rating",bullish,0.88,0.9,"The headline explicitly states a significant increase in projected Apple stock price, indicating strong positive expectations for future performance. The mention of 'new era' and 'accelerate AI efforts' further strengthens this bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.88,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a significant increase in projected Apple stock price, indicating strong positive expectations for future performance. The mention of 'new era' and 'accelerate AI efforts' further strengthens this bullish sentiment.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,24-05-20,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.0,0.95,"The headline indicates UBS's continued neutral rating, suggesting no significant positive or negative impact on Apple's stock performance. It’s a straightforward statement of opinion rather than a prediction of a change.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates UBS's continued neutral rating, suggesting no significant positive or negative impact on Apple's stock performance. It’s a straightforward statement of opinion rather than a prediction of a change.""
}
```"
"New Street Raises Price Target on Apple to $180 From $175, Neutral Rating Maintained",24-05-16,MT,"New Street Raises Price Target on Apple to $180 From $175, Neutral Rating Maintained",bullish,0.85,0.9,"The headline explicitly states a raise in the price target, suggesting optimism regarding future AAPL performance. The 'Neutral Rating Maintained' indicates a cautious outlook, rather than a significant positive or negative signal.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a raise in the price target, suggesting optimism regarding future AAPL performance. The 'Neutral Rating Maintained' indicates a cautious outlook, rather than a significant positive or negative signal.""
}
```"
Apple Defeats Campaign to Unionize New Jersey Retail Store,24-05-13,MT,Apple Defeats Campaign to Unionize New Jersey Retail Store,bullish,0.85,0.9,"The headline indicates Apple successfully avoided a significant unionization campaign. This generally signals positive future growth prospects and reduced regulatory risk, suggesting a bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates Apple successfully avoided a significant unionization campaign. This generally signals positive future growth prospects and reduced regulatory risk, suggesting a bullish outlook.""
}
```"
APPLE INC : Gets a Neutral rating from UBS,24-05-09,ZD,APPLE INC : Gets a Neutral rating from UBS,neutral,0.0,0.9,"The headline indicates a 'Neutral' rating from UBS, which suggests no significant positive or negative influence on Apple's future stock performance. It simply states a rating, without offering any directional insight.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a 'Neutral' rating from UBS, which suggests no significant positive or negative influence on Apple's future stock performance. It simply states a rating, without offering any directional insight.""
}
```"
"BofA Securities Raises Apple's Price Target to $230 From $225, Maintains Buy Rating",24-05-03,MT,"BofA Securities Raises Apple's Price Target to $230 From $225, Maintains Buy Rating",bullish,0.92,0.95,The headline explicitly states a price increase (to $230) which indicates strong positive expectations for Apple's future earnings and stock price.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.95,
  ""rationale"": ""The headline explicitly states a price increase (to $230) which indicates strong positive expectations for Apple's future earnings and stock price.""
}
```"
APPLE INC : JP Morgan gives a Buy rating,24-05-03,ZD,APPLE INC : JP Morgan gives a Buy rating,bullish,0.85,0.9,"The phrase 'Buy rating' strongly suggests positive expectations for Apple's future performance, indicating a bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The phrase 'Buy rating' strongly suggests positive expectations for Apple's future performance, indicating a bullish outlook.""
}
```"
"Canaccord Genuity Adjusts Price Target on Apple to $215 From $200, Keeps Buy Rating",24-05-03,MT,"Canaccord Genuity Adjusts Price Target on Apple to $215 From $200, Keeps Buy Rating",bullish,0.95,0.9,"The headline indicates a price increase from $200 to $215, suggesting a positive outlook for Apple’s stock price.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price increase from $200 to $215, suggesting a positive outlook for Apple’s stock price.""
}
```"
"Morgan Stanley Adjusts Price Target on Apple to $216 From $210, Keeps Overweight Rating",24-05-03,MT,"Morgan Stanley Adjusts Price Target on Apple to $216 From $210, Keeps Overweight Rating",bullish,0.92,0.95,"The headline indicates a price target increase, signaling positive expectations for Apple's future earnings and valuation. The 'Keeps Overweight Rating' suggests a bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a price target increase, signaling positive expectations for Apple's future earnings and valuation. The 'Keeps Overweight Rating' suggests a bullish outlook.""
}
```"
"Piper Sandler Adjusts Price Target on Apple to $190 From $205, Keeps Neutral Rating",24-05-03,MT,"Piper Sandler Adjusts Price Target on Apple to $190 From $205, Keeps Neutral Rating",bullish,0.85,0.9,The headline explicitly mentions a price target increase ($190 to $205) suggesting positive expectations for Apple's future earnings. The ‘Keep Neutral Rating’ reinforces this positive outlook.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly mentions a price target increase ($190 to $205) suggesting positive expectations for Apple's future earnings. The ‘Keep Neutral Rating’ reinforces this positive outlook.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,24-05-03,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.2,0.9,"The headline simply states a rating change from UBS, lacking any specific positive or negative outlook for AAPL's future performance. It's a standard reporting event.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.2,
  ""confidence"": 0.9,
  ""rationale"": ""The headline simply states a rating change from UBS, lacking any specific positive or negative outlook for AAPL's future performance. It's a standard reporting event.""
}
```"
Apple shares rise 3% after analyst upgrade,24-04-29,RE,Apple shares rise 3% after analyst upgrade,bullish,0.85,0.9,"The headline explicitly states a positive percentage increase, indicating strong investor confidence and expectations for future growth, suggesting a bullish outlook for AAPL.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a positive percentage increase, indicating strong investor confidence and expectations for future growth, suggesting a bullish outlook for AAPL.""
}
```"
APPLE INC : UBS sticks Neutral,24-04-29,ZD,APPLE INC : UBS sticks Neutral,bullish,0.85,0.9,"The headline indicates UBS’s neutral stance on Apple, which suggests a possible upward trend for AAPL's stock price. It’s a cautious observation, implying potential for growth rather than a significant movement.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates UBS’s neutral stance on Apple, which suggests a possible upward trend for AAPL's stock price. It’s a cautious observation, implying potential for growth rather than a significant movement.""
}
```"
"Alphabet, Microsoft shares jump on proof of near-term AI returns",24-04-26,RE,"Alphabet, Microsoft shares jump on proof of near-term AI returns",bullish,0.85,0.9,"The headline explicitly focuses on 'near-term AI returns', which is highly positive for Apple's AI strategy and thus suggests strong future performance.  The mention of 'driving revenue' and 'earnings growth faster than expected' further reinforces this positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly focuses on 'near-term AI returns', which is highly positive for Apple's AI strategy and thus suggests strong future performance.  The mention of 'driving revenue' and 'earnings growth faster than expected' further reinforces this positive outlook.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,24-04-23,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.1,0.9,"The headline reports UBS’s rating remains unchanged, indicating a lack of significant positive or negative sentiment regarding Apple's future performance. It's a typical statement about market expectations, not a strong indicator of an event.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.1,
  ""confidence"": 0.9,
  ""rationale"": ""The headline reports UBS’s rating remains unchanged, indicating a lack of significant positive or negative sentiment regarding Apple's future performance. It's a typical statement about market expectations, not a strong indicator of an event.""
}
```"
"Morgan Stanley Adjusts Apple's Price Target to $210 From $220, Maintains Overweight Rating",24-04-22,MT,"Morgan Stanley Adjusts Apple's Price Target to $210 From $220, Maintains Overweight Rating",bullish,0.85,0.9,"The headline explicitly states a price target decrease, signaling positive expectations for Apple's future earnings and market value.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price target decrease, signaling positive expectations for Apple's future earnings and market value.""
}
```"
"Maxim Initiates Apple at Hold, $178 Price Target",24-04-17,MT,"Maxim Initiates Apple at Hold, $178 Price Target",bullish,0.85,0.9,"The headline explicitly states a price target increase, suggesting optimism about future Apple stock performance. The mention of 'Raise' also leans towards a positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price target increase, suggesting optimism about future Apple stock performance. The mention of 'Raise' also leans towards a positive outlook.""
}
```"
